warscroll_id|keyword|is_faction_keyword|parameter|
000000525|RELENTLESS DISCIPLINE|false|10|
000000525|UNIQUE|false||
000000525|WARD|false|6+|
000000525|WARMASTER|false||
000000526|DEATH|true||
000000526|OSSIARCH BONEREAPERS|true||
000000526|CAVALRY|false||
000000526|HERO|false||
000000526|RELENTLESS DISCIPLINE|false|6|
000000526|WARD|false|6+|
000000527|DEATH|true||
000000527|OSSIARCH BONEREAPERS|true||
000000527|HERO|false||
000000527|INFANTRY|false||
000000527|RELENTLESS DISCIPLINE|false|2|
000000527|WARD|false|6+|
000000527|WIZARD|false|1|
000000528|DEATH|true||
000000528|OSSIARCH BONEREAPERS|true||
000000528|HERO|false||
000000528|INFANTRY|false||
000000528|RELENTLESS DISCIPLINE|false|2|
000000528|WARD|false|6+|
000000528|WIZARD|false|2|
000000529|DEATH|true||
000000529|OSSIARCH BONEREAPERS|true||
000000529|FLY|false||
000000529|HERO|false||
000000529|INFANTRY|false||
000000529|RELENTLESS DISCIPLINE|false|2|
000000529|WARD|false|6+|
000000529|WIZARD|false|1|
000000530|DEATH|true||
000000530|OSSIARCH BONEREAPERS|true||
000000530|HERO|false||
000000530|INFANTRY|false||
000000530|RELENTLESS DISCIPLINE|false|2|
000000530|UNIQUE|false||
000000530|WARD|false|6+|
000000530|WIZARD|false|2|
000000531|DEATH|true||
000000531|OSSIARCH BONEREAPERS|true||
000000531|FLY|false||
000000531|HERO|false||
000000531|MONSTER|false||
000000531|RELENTLESS DISCIPLINE|false|3|
000000531|UNIQUE|false||
000000531|WARD|false|6+|
000000531|WARMASTER|false||
000000531|WIZARD|false|3|
000000533|DEATH|true||
000000533|OSSIARCH BONEREAPERS|true||
000000533|INFANTRY|false||
000000533|WARD|false|6+|
000000534|DEATH|true||
000000534|OSSIARCH BONEREAPERS|true||
000000534|FLY|false||
000000534|INFANTRY|false||
000000534|WARD|false|6+|
000000535|DEATH|true||
000000535|OSSIARCH BONEREAPERS|true||
000000535|FLY|false||
000000535|INFANTRY|false||
000000535|WARD|false|6+|
000000536|DEATH|true||
000000536|OSSIARCH BONEREAPERS|true||
000000536|INFANTRY|false||
000000536|WARD|false|6+|
000000544|DEATH|true||
000000544|OSSIARCH BONEREAPERS|true||
000000544|ENDLESS SPELL|false||
000000544|FLY|false||
000000544|MANIFESTATION|false||
000000544|WARD|false|6+|
000000545|DEATH|true||
000000545|OSSIARCH BONEREAPERS|true||
000000545|ENDLESS SPELL|false||
000000545|FLY|false||
000000545|MANIFESTATION|false||
000000545|WARD|false|6+|
000000546|DEATH|true||
000000546|OSSIARCH BONEREAPERS|true||
000000546|ENDLESS SPELL|false||
000000546|FLY|false||
000000546|MANIFESTATION|false||
000000546|WARD|false|6+|
000000547|DEATH|true||
000000547|OSSIARCH BONEREAPERS|true||
000000547|FACTION TERRAIN|false||
000000553|CHAOS|true||
000000553|SLAVES TO DARKNESS|true||
000000553|WARRIORS OF CHAOS|true||
000000553|CHAMPION|false||
000000553|INFANTRY|false||
000000553|MUSICIAN|false|1/10|
000000553|STANDARD BEARER|false|1/10|
000000554|CHAOS|true||
000000554|SLAVES TO DARKNESS|true||
000000554|WARRIORS OF CHAOS|true||
000000554|HERO|false||
000000554|PRIEST|false|1|
000000554|WAR MACHINE|false||
000000555|CHAOS|true||
000000555|DAEMON|true||
000000555|SLAVES TO DARKNESS|true||
000000555|MONSTER|false||
000000555|PLEDGED TO TZEENTCH|false||
000000556|CHAOS|true||
000000556|DAEMON|true||
000000556|PLEDGED TO KHORNE|true||
000000556|SLAVES TO DARKNESS|true||
000000556|MONSTER|false||
000000558|CHAOS|true||
000000558|DAEMON|true||
000000558|SLAVES TO DARKNESS|true||
000000558|WARRIORS OF CHAOS|true||
000000558|FLY|false||
000000558|HERO|false||
000000558|MONSTER|false||
000000558|UNIQUE|false||
000000558|WARD|false|5+|
000000558|WARMASTER|false||
000000558|WIZARD|false|2|
000000559|CHAOS|true||
000000559|SLAVES TO DARKNESS|true||
000000559|WARRIORS OF CHAOS|true||
000000559|FLY|false||
000000559|HERO|false||
000000559|MONSTER|false||
000000559|WIZARD|false|1|
000000560|CHAOS|true||
000000560|SLAVES TO DARKNESS|true||
000000560|WARRIORS OF CHAOS|true||
000000560|FLY|false||
000000560|HERO|false||
000000560|MONSTER|false||
000000561|CHAOS|true||
000000561|DAEMON|true||
000000561|SLAVES TO DARKNESS|true||
000000561|FLY|false||
000000561|HERO|false||
000000561|MONSTER|false||
000000561|UNIQUE|false||
000000561|WARD|false|6+|
000000561|WARMASTER|false||
000000561|WIZARD|false|2|
000000562|CHAOS|true||
000000562|SLAVES TO DARKNESS|true||
000000562|WARRIORS OF CHAOS|true||
000000562|HERO|false||
000000562|INFANTRY|false||
000000563|CHAOS|true||
000000563|SLAVES TO DARKNESS|true||
000000563|WARRIORS OF CHAOS|true||
000000563|CAVALRY|false||
000000563|HERO|false||
000000564|CHAOS|true||
000000564|SLAVES TO DARKNESS|true||
000000564|WARRIORS OF CHAOS|true||
000000564|CAVALRY|false||
000000564|HERO|false||
000000565|CHAOS|true||
000000565|SLAVES TO DARKNESS|true||
000000565|WARRIORS OF CHAOS|true||
000000565|HERO|false||
000000565|INFANTRY|false||
000000565|WIZARD|false|1|
000000566|CHAOS|true||
000000566|DAEMON|true||
000000566|SLAVES TO DARKNESS|true||
000000566|HERO|false||
000000566|INFANTRY|false||
000000566|WARD|false|6+|
000000567|CHAOS|true||
000000567|DARKOATH|true||
000000567|SLAVES TO DARKNESS|true||
000000567|HERO|false||
000000567|INFANTRY|false||
000000568|CHAOS|true||
000000568|DARKOATH|true||
000000568|SLAVES TO DARKNESS|true||
000000568|HERO|false||
000000568|INFANTRY|false||
000000568|WARD|false|5+|
000000569|CHAOS|true||
000000569|SLAVES TO DARKNESS|true||
000000569|WARRIORS OF CHAOS|true||
000000569|HERO|false||
000000569|INFANTRY|false||
000000570|CHAOS|true||
000000570|DAEMON|true||
000000570|SLAVES TO DARKNESS|true||
000000570|CAVALRY|false||
000000570|FLY|false||
000000570|HERO|false||
000000570|PLEDGED TO TZEENTCH|false||
000000570|WARD|false|5+|
000000570|WIZARD|false|2|
000000571|CHAOS|true||
000000571|SLAVES TO DARKNESS|true||
000000571|HERO|false||
000000571|INFANTRY|false||
000000573|CHAOS|true||
000000573|DARKOATH|true||
000000573|SLAVES TO DARKNESS|true||
000000573|UNDIVIDED|true||
000000573|CHAMPION|false||
000000573|INFANTRY|false||
000000573|UNIQUE|false||
000000583|CHAOS|true||
000000583|SLAVES TO DARKNESS|true||
000000583|ENDLESS SPELL|false||
000000583|MANIFESTATION|false||
000000583|WARD|false|6+|
000000584|CHAOS|true||
000000584|SLAVES TO DARKNESS|true||
000000584|ENDLESS SPELL|false||
000000584|FLY|false||
000000584|MANIFESTATION|false||
000000584|WARD|false|6+|
000000585|CHAOS|true||
000000585|SLAVES TO DARKNESS|true||
000000585|ENDLESS SPELL|false||
000000585|FLY|false||
000000585|MANIFESTATION|false||
000000585|WARD|false|6+|
000000586|CHAOS|true||
000000586|SLAVES TO DARKNESS|true||
000000586|WARRIORS OF CHAOS|true||
000000586|WAR MACHINE|false||
000000587|CHAOS|true||
000000587|SLAVES TO DARKNESS|true||
000000587|WARRIORS OF CHAOS|true||
000000587|CHAMPION|false||
000000587|INFANTRY|false||
000000587|MUSICIAN|false|1/5|
000000587|STANDARD BEARER|false|1/5|
000000588|CHAOS|true||
000000588|SLAVES TO DARKNESS|true||
000000588|WARRIORS OF CHAOS|true||
000000588|CAVALRY|false||
000000588|CHAMPION|false||
000000588|MUSICIAN|false|1/5|
000000588|STANDARD BEARER|false|1/5|
000000590|CHAOS|true||
000000590|SLAVES TO DARKNESS|true||
000000590|UNDIVIDED|true||
000000590|CHAMPION|false|1/9|
000000590|INFANTRY|false||
000000591|CHAOS|true||
000000591|SLAVES TO DARKNESS|true||
000000591|UNDIVIDED|true||
000000591|CHAMPION|false|1/8|
000000591|INFANTRY|false||
000000592|CHAOS|true||
000000592|SLAVES TO DARKNESS|true||
000000592|BEAST|false||
000000593|CHAOS|true||
000000593|SLAVES TO DARKNESS|true||
000000593|MONSTER|false||
000000595|CHAOS|true||
000000595|SLAVES TO DARKNESS|true||
000000595|WARRIORS OF CHAOS|true||
000000595|WAR MACHINE|false||
000000596|CHAOS|true||
000000596|SLAVES TO DARKNESS|true||
000000596|UNDIVIDED|true||
000000596|CHAMPION|false|1/8|
000000596|INFANTRY|false||
000000596|STANDARD BEARER|false|1/8|
000000597|CHAOS|true||
000000597|SLAVES TO DARKNESS|true||
000000597|MONSTER|false||
000000598|CHAOS|true||
000000598|SLAVES TO DARKNESS|true||
000000598|BEAST|false||
000000599|CHAOS|true||
000000599|SLAVES TO DARKNESS|true||
000000599|UNDIVIDED|true||
000000599|CHAMPION|false|1/9|
000000599|INFANTRY|false||
000000600|CHAOS|true||
000000600|SLAVES TO DARKNESS|true||
000000600|UNDIVIDED|true||
000000600|CHAMPION|false|1/9|
000000600|INFANTRY|false||
000000601|CHAOS|true||
000000601|SLAVES TO DARKNESS|true||
000000601|UNDIVIDED|true||
000000601|CHAMPION|false|1/9|
000000601|INFANTRY|false||
000000602|CHAOS|true||
000000602|SLAVES TO DARKNESS|true||
000000602|UNDIVIDED|true||
000000602|CHAMPION|false|1/9|
000000602|INFANTRY|false||
000000603|CHAOS|true||
000000603|SLAVES TO DARKNESS|true||
000000603|WARRIORS OF CHAOS|true||
000000603|CAVALRY|false||
000000604|BEASTS OF CHAOS|true||
000000604|BRAYHERD|true||
000000604|CHAOS|true||
000000604|CHAMPION|false||
000000604|INFANTRY|false||
000000604|MUSICIAN|false|1/10|
000000604|STANDARD BEARER|false|1/10|
000000605|BEASTS OF CHAOS|true||
000000605|BRAYHERD|true||
000000605|CHAOS|true||
000000605|CHAMPION|false||
000000605|INFANTRY|false||
000000605|MUSICIAN|false|1/10|
000000605|STANDARD BEARER|false|1/10|
000000606|BEASTS OF CHAOS|true||
000000606|CHAOS|true||
000000606|MONSTER|false||
000000607|BEASTS OF CHAOS|true||
000000607|CHAOS|true||
000000607|FLY|false||
000000607|MONSTER|false||
000000608|BEASTS OF CHAOS|true||
000000608|CHAOS|true||
000000608|WARHERD|true||
000000608|MONSTER|false||
000000609|BEASTS OF CHAOS|true||
000000609|CHAOS|true||
000000609|WARHERD|true||
000000609|MONSTER|false||
000000610|BEASTS OF CHAOS|true||
000000610|CHAOS|true||
000000610|FLY|false||
000000610|MONSTER|false||
000000611|BEASTS OF CHAOS|true||
000000611|BRAYHERD|true||
000000611|CHAOS|true||
000000611|HERO|false||
000000611|INFANTRY|false||
000000612|BEASTS OF CHAOS|true||
000000612|CHAOS|true||
000000612|WARHERD|true||
000000612|HERO|false||
000000612|INFANTRY|false||
000000613|BEASTS OF CHAOS|true||
000000613|CHAOS|true||
000000613|THUNDERSCORN|true||
000000613|HERO|false||
000000613|MONSTER|false||
000000613|WIZARD|false|1|
000000614|BEASTS OF CHAOS|true||
000000614|BRAYHERD|true||
000000614|CHAOS|true||
000000614|HERO|false||
000000614|INFANTRY|false||
000000614|WIZARD|false|1|
000000616|BEASTS OF CHAOS|true||
000000616|BRAYHERD|true||
000000616|CHAOS|true||
000000616|CHAMPION|false||
000000616|INFANTRY|false||
000000616|MUSICIAN|false|1/10|
000000616|STANDARD BEARER|false|1/10|
000000617|BEASTS OF CHAOS|true||
000000617|CHAOS|true||
000000617|WARHERD|true||
000000617|CHAMPION|false||
000000617|INFANTRY|false||
000000617|MUSICIAN|false|1/3|
000000617|STANDARD BEARER|false|1/3|
000000618|BEASTS OF CHAOS|true||
000000618|BRAYHERD|true||
000000618|CHAOS|true||
000000618|CAVALRY|false||
000000618|CHAMPION|false||
000000618|MUSICIAN|false|1/5|
000000618|STANDARD BEARER|false|1/5|
000000619|BEASTS OF CHAOS|true||
000000619|CHAOS|true||
000000619|BEAST|false||
000000620|BEASTS OF CHAOS|true||
000000620|CHAOS|true||
000000620|BEAST|false||
000000621|BEASTS OF CHAOS|true||
000000621|CHAOS|true||
000000621|BEAST|false||
000000621|FLY|false||
000000622|BEASTS OF CHAOS|true||
000000622|CHAOS|true||
000000622|THUNDERSCORN|true||
000000622|CAVALRY|false||
000000624|BEASTS OF CHAOS|true||
000000624|BRAYHERD|true||
000000624|CHAOS|true||
000000624|WAR MACHINE|false||
000000629|BEASTS OF CHAOS|true||
000000629|BRAYHERD|true||
000000629|CHAOS|true||
000000629|CHAMPION|false||
000000629|INFANTRY|false||
000000629|MUSICIAN|false|1/10|
000000629|STANDARD BEARER|false|1/10|
000000638|BEASTS OF CHAOS|true||
000000638|CHAOS|true||
000000638|ENDLESS SPELL|false||
000000638|MANIFESTATION|false||
000000638|WARD|false|6+|
000000639|BEASTS OF CHAOS|true||
000000639|CHAOS|true||
000000639|ENDLESS SPELL|false||
000000639|FLY|false||
000000639|MANIFESTATION|false||
000000639|WARD|false|6+|
000000640|BEASTS OF CHAOS|true||
000000640|CHAOS|true||
000000640|ENDLESS SPELL|false||
000000640|FLY|false||
000000640|MANIFESTATION|false||
000000640|WARD|false|6+|
000000641|BEASTS OF CHAOS|true||
000000641|CHAOS|true||
000000641|FACTION TERRAIN|false||
000000643|ARCANITE|true||
000000643|CHAOS|true||
000000643|DISCIPLES OF TZEENTCH|true||
000000643|CHAMPION|false||
000000643|INFANTRY|false||
000000644|ARCANITE|true||
000000644|CHAOS|true||
000000644|DISCIPLES OF TZEENTCH|true||
000000644|WARFLOCK|true||
000000644|CHAMPION|false||
000000644|INFANTRY|false||
000000644|MUSICIAN|false|1/10|
000000644|STANDARD BEARER|false|1/10|
000000645|CHAOS|true||
000000645|DAEMON|true||
000000645|DISC OF TZEENTCH|true||
000000645|DISCIPLES OF TZEENTCH|true||
000000645|CAVALRY|false||
000000645|FLY|false||
000000645|HERO|false||
000000645|UNIQUE|false||
000000645|WARD|false|6+|
000000645|WIZARD|false|1|
000000646|CHAOS|true||
000000646|DAEMON|true||
000000646|DISCIPLES OF TZEENTCH|true||
000000646|HERO|false||
000000646|INFANTRY|false||
000000646|WARD|false|6+|
000000646|WIZARD|false|1|
000000647|CHAOS|true||
000000647|DAEMON|true||
000000647|DISCIPLES OF TZEENTCH|true||
000000647|HERO|false||
000000647|INFANTRY|false||
000000647|UNIQUE|false||
000000647|WARD|false|5+|
000000647|WIZARD|false|2|
000000648|ARCANITE|true||
000000648|CHAOS|true||
000000648|DISCIPLES OF TZEENTCH|true||
000000648|HERO|false||
000000648|INFANTRY|false||
000000648|WIZARD|false|2|
000000649|ARCANITE|true||
000000649|CHAOS|true||
000000649|DISCIPLES OF TZEENTCH|true||
000000649|HERO|false||
000000649|INFANTRY|false||
000000649|WIZARD|false|1|
000000650|CHAOS|true||
000000650|DAEMON|true||
000000650|DISCIPLES OF TZEENTCH|true||
000000650|FLY|false||
000000650|HERO|false||
000000650|WAR MACHINE|false||
000000650|WARD|false|6+|
000000650|WIZARD|false|1|
000000651|CHAOS|true||
000000651|DAEMON|true||
000000651|DISC OF TZEENTCH|true||
000000651|DISCIPLES OF TZEENTCH|true||
000000651|CAVALRY|false||
000000651|FLY|false||
000000651|HERO|false||
000000651|WARD|false|6+|
000000651|WIZARD|false|1|
000000652|CHAOS|true||
000000652|DAEMON|true||
000000652|DISCIPLES OF TZEENTCH|true||
000000652|HERO|false||
000000652|INFANTRY|false||
000000652|WARD|false|5+|
000000652|WIZARD|false|2|
000000653|ARCANITE|true||
000000653|CHAOS|true||
000000653|DISCIPLES OF TZEENTCH|true||
000000653|HERO|false||
000000653|INFANTRY|false||
000000653|WIZARD|false|1|
000000654|ARCANITE|true||
000000654|CHAOS|true||
000000654|DISCIPLES OF TZEENTCH|true||
000000654|CAVALRY|false||
000000654|FLY|false||
000000654|HERO|false||
000000654|WIZARD|false|1|
000000655|ARCANITE|true||
000000655|CHAOS|true||
000000655|DISCIPLES OF TZEENTCH|true||
000000655|HERO|false||
000000655|INFANTRY|false||
000000655|WARD|false|6+|
000000655|WIZARD|false|1|
000000656|ARCANITE|true||
000000656|CHAOS|true||
000000656|DISCIPLES OF TZEENTCH|true||
000000656|WARFLOCK|true||
000000656|CAVALRY|false||
000000656|FLY|false||
000000656|HERO|false||
000000656|WIZARD|false|1|
000000659|CHAOS|true||
000000659|DAEMON|true||
000000659|DISCIPLES OF TZEENTCH|true||
000000659|FLY|false||
000000659|HERO|false||
000000659|MONSTER|false||
000000659|UNIQUE|false||
000000659|WARD|false|5+|
000000659|WARMASTER|false||
000000659|WIZARD|false|3|
000000660|CHAOS|true||
000000660|DAEMON|true||
000000660|DISCIPLES OF TZEENTCH|true||
000000660|FLY|false||
000000660|HERO|false||
000000660|MONSTER|false||
000000660|WARD|false|5+|
000000660|WIZARD|false|3|
000000663|CHAOS|true||
000000663|DAEMON|true||
000000663|DISCIPLES OF TZEENTCH|true||
000000663|CHAMPION|false||
000000663|FLY|false||
000000663|INFANTRY|false||
000000663|WARD|false|6+|
000000664|CHAOS|true||
000000664|DAEMON|true||
000000664|DISCIPLES OF TZEENTCH|true||
000000664|BEAST|false||
000000664|FLY|false||
000000664|WARD|false|6+|
000000665|ARCANITE|true||
000000665|CHAOS|true||
000000665|DISCIPLES OF TZEENTCH|true||
000000665|WARFLOCK|true||
000000665|CAVALRY|false||
000000665|CHAMPION|false||
000000665|FLY|false||
000000667|ARCANITE|true||
000000667|CHAOS|true||
000000667|DISCIPLES OF TZEENTCH|true||
000000667|WARFLOCK|true||
000000667|CAVALRY|false||
000000667|CHAMPION|false||
000000667|FLY|false||
000000682|CHAOS|true||
000000682|DISCIPLES OF TZEENTCH|true||
000000682|ENDLESS SPELL|false||
000000682|MANIFESTATION|false||
000000682|WARD|false|6+|
000000683|CHAOS|true||
000000683|DISCIPLES OF TZEENTCH|true||
000000683|ENDLESS SPELL|false||
000000683|MANIFESTATION|false||
000000683|WARD|false|6+|
000000684|CHAOS|true||
000000684|DISCIPLES OF TZEENTCH|true||
000000684|ENDLESS SPELL|false||
000000684|FLY|false||
000000684|MANIFESTATION|false||
000000684|WARD|false|6+|
000000685|DUARDIN|true||
000000685|KHARADRON OVERLORDS|true||
000000685|ORDER|true||
000000685|SKYFARER|true||
000000685|CHAMPION|false||
000000685|INFANTRY|false||
000000686|DUARDIN|true||
000000686|KHARADRON OVERLORDS|true||
000000686|ORDER|true||
000000686|SKYVESSEL|true||
000000686|FLY|false||
000000686|WAR MACHINE|false||
000000687|DUARDIN|true||
000000687|KHARADRON OVERLORDS|true||
000000687|ORDER|true||
000000687|SKYVESSEL|true||
000000687|FLY|false||
000000687|WAR MACHINE|false||
000000688|DUARDIN|true||
000000688|KHARADRON OVERLORDS|true||
000000688|ORDER|true||
000000688|SKYFARER|true||
000000688|HERO|false||
000000688|INFANTRY|false||
000000689|DUARDIN|true||
000000689|KHARADRON OVERLORDS|true||
000000689|ORDER|true||
000000689|SKYFARER|true||
000000689|HERO|false||
000000689|INFANTRY|false||
000000690|DUARDIN|true||
000000690|KHARADRON OVERLORDS|true||
000000690|ORDER|true||
000000690|SKYFARER|true||
000000690|HERO|false||
000000690|INFANTRY|false||
000000691|DUARDIN|true||
000000691|KHARADRON OVERLORDS|true||
000000691|ORDER|true||
000000691|SKYFARER|true||
000000691|FLY|false||
000000691|HERO|false||
000000691|INFANTRY|false||
000000691|UNIQUE|false||
000000691|WARMASTER|false||
000000692|DUARDIN|true||
000000692|KHARADRON OVERLORDS|true||
000000692|ORDER|true||
000000692|SKYFARER|true||
000000692|FLY|false||
000000692|HERO|false||
000000692|INFANTRY|false||
000000693|DUARDIN|true||
000000693|KHARADRON OVERLORDS|true||
000000693|ORDER|true||
000000693|SKYFARER|true||
000000693|HERO|false||
000000693|INFANTRY|false||
000000695|DUARDIN|true||
000000695|KHARADRON OVERLORDS|true||
000000695|ORDER|true||
000000695|SKYFARER|true||
000000695|INFANTRY|false||
000000695|UNIQUE|false||
000000696|DUARDIN|true||
000000696|KHARADRON OVERLORDS|true||
000000696|ORDER|true||
000000696|SKYFARER|true||
000000696|CHAMPION|false||
000000696|FLY|false||
000000696|INFANTRY|false||
000000698|DUARDIN|true||
000000698|KHARADRON OVERLORDS|true||
000000698|ORDER|true||
000000698|SKYFARER|true||
000000698|CHAMPION|false||
000000698|INFANTRY|false||
000000698|STANDARD BEARER|false|1/5|
000000699|DUARDIN|true||
000000699|KHARADRON OVERLORDS|true||
000000699|ORDER|true||
000000699|SKYFARER|true||
000000699|CHAMPION|false||
000000699|FLY|false||
000000699|INFANTRY|false||
000000704|ORDER|true||
000000704|SERAPHON|true||
000000704|SKINK|true||
000000704|MONSTER|false||
000000705|ORDER|true||
000000705|SAURUS|true||
000000705|SERAPHON|true||
000000705|CHAMPION|false||
000000705|INFANTRY|false||
000000705|MUSICIAN|false|1/10|
000000705|STANDARD BEARER|false|1/10|
000000707|ORDER|true||
000000707|SERAPHON|true||
000000707|SKINK|true||
000000707|MONSTER|false||
000000708|ORDER|true||
000000708|SERAPHON|true||
000000708|SLANN|true||
000000708|FLY|false||
000000708|HERO|false||
000000708|UNIQUE|false||
000000708|WARD|false|4+|
000000708|WARMASTER|false||
000000708|WIZARD|false|3|
000000709|ORDER|true||
000000709|SERAPHON|true||
000000709|SKINK|true||
000000709|CAVALRY|false||
000000709|FLY|false||
000000709|HERO|false||
000000710|ORDER|true||
000000710|SAURUS|true||
000000710|SERAPHON|true||
000000710|HERO|false||
000000710|INFANTRY|false||
000000712|ORDER|true||
000000712|SAURUS|true||
000000712|SERAPHON|true||
000000712|HERO|false||
000000712|INFANTRY|false||
000000716|ORDER|true||
000000716|SERAPHON|true||
000000716|SKINK|true||
000000716|HERO|false||
000000716|INFANTRY|false||
000000716|WIZARD|false|1|
000000717|ORDER|true||
000000717|SERAPHON|true||
000000717|SKINK|true||
000000717|FLY|false||
000000717|HERO|false||
000000717|INFANTRY|false||
000000717|WIZARD|false|2|
000000718|ORDER|true||
000000718|SERAPHON|true||
000000718|SLANN|true||
000000718|FLY|false||
000000718|HERO|false||
000000718|INFANTRY|false||
000000718|WARD|false|6+|
000000718|WARMASTER|false||
000000718|WIZARD|false|3|
000000719|ORDER|true||
000000719|SERAPHON|true||
000000719|SKINK|true||
000000719|CAVALRY|false||
000000719|FLY|false||
000000719|HERO|false||
000000720|ORDER|true||
000000720|SAURUS|true||
000000720|SERAPHON|true||
000000720|HERO|false||
000000720|MONSTER|false||
000000721|ORDER|true||
000000721|SAURUS|true||
000000721|SERAPHON|true||
000000721|HERO|false||
000000721|MONSTER|false||
000000722|ORDER|true||
000000722|SERAPHON|true||
000000722|SKINK|true||
000000722|HERO|false||
000000722|MONSTER|false||
000000722|WIZARD|false|1|
000000725|KROXIGOR|true||
000000725|ORDER|true||
000000725|SERAPHON|true||
000000725|INFANTRY|false||
000000727|ORDER|true||
000000727|SERAPHON|true||
000000727|SKINK|true||
000000727|CAVALRY|false||
000000727|CHAMPION|false||
000000727|FLY|false||
000000729|ORDER|true||
000000729|SAURUS|true||
000000729|SERAPHON|true||
000000729|CHAMPION|false||
000000729|INFANTRY|false||
000000729|MUSICIAN|false|1/5|
000000729|STANDARD BEARER|false|1/5|
000000731|ORDER|true||
000000731|SERAPHON|true||
000000731|SKINK|true||
000000731|CHAMPION|false||
000000731|INFANTRY|false||
000000732|ORDER|true||
000000732|SERAPHON|true||
000000732|SKINK|true||
000000732|CAVALRY|false||
000000732|CHAMPION|false||
000000732|FLY|false||
000000757|ORDER|true||
000000757|SERAPHON|true||
000000757|FACTION TERRAIN|false||
000000758|ORDER|true||
000000758|SERAPHON|true||
000000758|SKINK|true||
000000758|HERO|false||
000000758|MONSTER|false||
000000835|AELF|true||
000000835|LUMINETH REALM‑LORDS|true||
000000835|ORDER|true||
000000835|VANARI|true||
000000835|CHAMPION|false||
000000835|INFANTRY|false||
000000836|LUMINETH REALM‑LORDS|true||
000000836|ORDER|true||
000000836|ALARITH|false||
000000836|MONSTER|false||
000000837|AELF|true||
000000837|LUMINETH REALM‑LORDS|true||
000000837|ORDER|true||
000000837|ALARITH|false||
000000837|HERO|false||
000000837|INFANTRY|false||
000000837|WIZARD|false|1|
000000838|AELF|true||
000000838|LUMINETH REALM‑LORDS|true||
000000838|ORDER|true||
000000838|SCINARI|true||
000000838|HERO|false||
000000838|INFANTRY|false||
000000838|WIZARD|false|1|
000000839|AELF|true||
000000839|LUMINETH REALM‑LORDS|true||
000000839|ORDER|true||
000000839|HERO|false||
000000839|INFANTRY|false||
000000839|UNIQUE|false||
000000839|WARD|false|4+|
000000840|AELF|true||
000000840|LUMINETH REALM‑LORDS|true||
000000840|ORDER|true||
000000840|FLY|false||
000000840|HERO|false||
000000840|MONSTER|false||
000000840|UNIQUE|false||
000000840|WARD|false|5+|
000000840|WARMASTER|false||
000000840|WIZARD|false|4|
000000841|LUMINETH REALM‑LORDS|true||
000000841|ORDER|true||
000000841|ALARITH|false||
000000841|HERO|false||
000000841|MONSTER|false||
000000841|UNIQUE|false||
000000842|AELF|true||
000000842|LUMINETH REALM‑LORDS|true||
000000842|ORDER|true||
000000842|ALARITH|false||
000000842|CHAMPION|false||
000000842|INFANTRY|false||
000000842|STANDARD BEARER|false|1/5|
000000843|AELF|true||
000000843|LUMINETH REALM‑LORDS|true||
000000843|ORDER|true||
000000843|VANARI|true||
000000843|CHAMPION|false||
000000843|INFANTRY|false||
000000844|AELF|true||
000000844|LUMINETH REALM‑LORDS|true||
000000844|ORDER|true||
000000844|VANARI|true||
000000844|CAVALRY|false||
000000844|CHAMPION|false||
000000844|STANDARD BEARER|false|1/5|
000000847||false||
000000849|LUMINETH REALM‑LORDS|true||
000000849|ORDER|true||
000000849|ENDLESS SPELL|false||
000000849|MANIFESTATION|false||
000000849|WARD|false|6+|
000000850|LUMINETH REALM‑LORDS|true||
000000850|ORDER|true||
000000850|ENDLESS SPELL|false||
000000850|MANIFESTATION|false||
000000850|WARD|false|6+|
000000851|LUMINETH REALM‑LORDS|true||
000000851|ORDER|true||
000000851|ENDLESS SPELL|false||
000000851|MANIFESTATION|false||
000000851|WARD|false|6+|
000000853|BEASTS OF CHAOS|true||
000000853|BRAYHERD|true||
000000853|CHAOS|true||
000000853|CHAMPION|false||
000000853|INFANTRY|false||
000000853|UNIQUE|false||
000000856|DEATH|true||
000000856|FLESH-EATER COURTS|true||
000000856|SERFS|true||
000000856|CHAMPION|false||
000000856|INFANTRY|false||
000000856|UNIQUE|false||
000000856|WARD|false|6+|
000000858|DEATH|true||
000000858|NIGHTHAUNT|true||
000000858|FLY|false||
000000858|INFANTRY|false||
000000858|UNIQUE|false||
000000858|WARD|false|5+|
000000859|DESTRUCTION|true||
000000859|GITMOB|true||
000000859|GLOOMSPITE GITZ|true||
000000859|CAVALRY|false||
000000859|CHAMPION|false||
000000859|UNIQUE|false||
000000860|BEASTCLAW RAIDERS|true||
000000860|DESTRUCTION|true||
000000860|OGOR|true||
000000860|OGOR MAWTRIBES|true||
000000860|HERO|false||
000000860|INFANTRY|false||
000000860|UNIQUE|false||
000000863|KURNOTHI|true||
000000863|ORDER|true||
000000863|SYLVANETH|true||
000000863|CHAMPION|false||
000000863|INFANTRY|false||
000000863|MUSICIAN|false|1/5|
000000863|UNIQUE|false||
000000866|DESTRUCTION|true||
000000866|GARGANT|true||
000000866|SONS OF BEHEMAT|true||
000000866|MONSTER|false||
000000867|DESTRUCTION|true||
000000867|MEGA-GARGANT|true||
000000867|SONS OF BEHEMAT|true||
000000867|HERO|false||
000000867|MONSTER|false||
000000868|DESTRUCTION|true||
000000868|MEGA-GARGANT|true||
000000868|SONS OF BEHEMAT|true||
000000868|HERO|false||
000000868|MONSTER|false||
000000869|DESTRUCTION|true||
000000869|MEGA-GARGANT|true||
